193,88,193,128,165,133,169,179,150,135,221,123,227,170,204,137,177,247,177,314,187,372,216,249,213,312,206,372,186,81,199,81,177,86,208,88
191,86,193,128,162,133,157,179,152,230,220,126,227,177,233,223,175,247,138,330,0,0,216,244,239,281,0,0,184,79,198,79,177,88,206,86
194,91,194,130,170,135,158,172,167,130,220,126,228,163,211,121,179,251,177,319,186,377,215,249,208,309,203,379,186,84,199,84,179,91,208,88
193,88,196,135,169,133,169,170,148,128,221,130,223,161,191,128,170,251,177,319,187,372,206,256,206,316,203,377,189,81,201,84,181,88,208,95
196,88,193,128,170,128,162,170,169,119,213,126,223,165,211,128,179,247,157,272,0,0,216,237,215,305,208,379,191,81,203,81,182,88,210,93
0,0,194,116,174,116,157,140,148,98,211,116,215,135,193,93,182,254,184,321,186,379,211,244,206,316,208,377,0,0,0,0,0,0,0,0
186,102,193,140,177,147,169,174,164,149,211,126,187,158,167,116,175,256,162,300,187,377,201,261,210,316,254,375,181,95,193,93,0,0,204,100
0,0,181,109,167,109,158,149,138,137,194,109,0,0,0,0,186,237,199,295,194,363,206,228,225,295,256,372,0,0,187,72,0,0,193,79
206,88,208,137,179,142,177,186,189,214,237,133,252,170,239,200,199,235,186,302,175,368,235,233,233,309,235,368,199,84,211,81,191,93,220,93
194,86,194,133,165,126,172,167,204,135,218,140,225,172,227,144,174,254,172,312,170,372,215,251,221,300,225,368,187,81,201,77,177,91,210,86
194,81,191,123,162,126,153,177,193,170,218,126,230,167,242,128,169,247,167,312,167,370,210,242,211,307,225,370,186,77,199,74,179,86,206,81
194,84,187,128,160,126,150,177,193,184,215,130,220,179,240,156,165,244,165,312,167,370,206,247,215,302,225,368,187,77,199,77,179,81,206,86
