182,84,184,128,155,130,150,184,145,223,211,128,215,172,198,149,164,244,164,307,167,375,201,247,196,309,191,370,175,77,189,77,169,86,198,88
174,84,174,126,147,130,141,170,143,198,203,126,208,167,187,128,157,228,150,298,165,365,194,235,184,305,182,370,169,79,179,74,162,88,187,84
174,81,175,126,148,128,141,163,143,191,204,123,211,161,194,123,157,230,155,298,169,363,196,237,187,305,182,370,169,77,181,74,160,86,189,86
172,81,175,126,148,128,140,165,147,191,204,128,203,170,187,121,157,240,153,307,169,365,199,244,189,312,184,363,167,74,179,74,160,86,187,84
172,81,172,116,145,116,118,88,94,60,201,116,227,81,247,49,196,230,191,293,0,0,152,230,0,0,0,0,165,77,177,74,157,86,186,86
170,84,174,116,147,116,112,77,143,51,201,119,221,72,198,40,153,235,160,309,164,375,193,237,182,316,181,375,164,79,177,77,157,88,186,88
165,84,169,121,147,119,136,74,158,37,191,121,201,67,174,37,153,235,157,312,160,372,191,230,184,309,179,370,158,79,170,74,153,86,182,84
167,86,169,126,141,123,121,158,150,128,198,121,208,151,172,135,150,251,158,321,164,375,191,251,182,316,182,379,162,79,174,79,155,88,182,84
165,81,167,114,138,116,114,91,68,65,198,116,228,81,259,65,150,235,157,307,160,377,191,230,184,302,177,375,160,77,172,74,152,84,181,84
170,79,169,114,194,112,199,56,179,33,143,116,104,105,101,58,191,226,184,305,0,0,153,233,165,309,175,365,167,74,175,74,182,93,158,88
164,81,164,121,145,119,165,95,182,81,186,121,221,126,189,91,147,233,158,316,169,370,184,233,179,316,179,372,160,77,167,72,153,81,172,74
164,84,164,128,135,128,129,177,153,167,193,128,203,179,181,163,145,251,150,316,164,375,187,247,184,314,182,377,157,77,170,74,150,86,177,84
164,88,164,133,136,130,123,177,116,221,189,135,194,179,194,137,143,251,150,312,155,370,182,249,193,307,169,368,158,81,169,81,150,93,177,93
184,95,184,135,158,133,143,177,129,214,208,137,218,174,220,135,167,258,184,319,0,0,201,258,206,314,187,377,179,88,189,88,172,98,198,95
165,93,169,135,140,133,126,177,118,221,194,135,198,181,196,142,148,249,152,307,150,363,187,249,193,305,172,365,160,86,172,86,153,93,182,98
145,77,147,123,121,128,114,170,107,209,172,116,196,156,187,119,140,233,148,295,164,363,175,233,175,298,179,370,138,72,150,70,131,86,158,79
135,81,133,128,104,130,90,170,107,163,162,126,169,172,153,184,116,251,109,295,112,361,158,242,169,298,181,365,129,74,140,74,118,86,148,84
196,79,199,126,169,123,170,174,206,167,228,126,230,172,227,172,175,247,165,314,158,368,215,249,210,326,206,370,189,74,203,72,182,84,211,84
164,84,165,128,136,130,135,179,129,226,193,126,199,177,199,228,145,244,152,314,157,368,184,247,179,316,182,372,158,77,169,77,150,88,177,84
